College_ID,IQ,Prev_Sem_Result,CGPA,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,Placement,Salary
CLG0039,107,5.88,5.58,5,Yes,4,3,5,No,496556.9335556236
CLG0045,119,9.59,10.04,5,Yes,6,5,2,Yes,730847.2977783381
CLG0099,104,5.55,5.95,8,Yes,2,2,0,No,507696.95122324576
CLG0049,87,9.33,8.86,1,Yes,9,5,1,No,629973.5698537
CLG0035,100,7.72,7.78,8,No,1,9,0,No,595689.9965294219
CLG0020,79,5.2,5.49,4,Yes,5,3,2,No,414250.1848325107
CLG0036,115,7.32,7.07,10,No,5,7,2,No,589349.8073765099
CLG0075,101,9.09,9.11,6,No,4,6,0,No,660861.4749118256
CLG0019,73,8.63,8.54,6,No,0,2,0,No,571662.7898803208
CLG0040,95,7.44,7.14,1,No,9,7,3,No,545790.6207263602
CLG0089,106,9.3,9.41,8,Yes,1,10,4,Yes,701274.2950165808
CLG0022,95,5.6,6.09,4,Yes,6,4,5,No,511390.9790416198
CLG0065,95,9.55,9.42,9,No,9,6,3,No,655673.8505424766
CLG0084,81,9.23,9.28,7,Yes,1,7,0,No,611409.6194501584
CLG0099,108,8.54,8.37,4,No,4,9,0,No,638179.252641408
CLG0023,90,9.09,9.47,1,No,10,7,1,No,655271.6647061933
CLG0024,67,7.72,8.08,9,No,9,3,4,No,529292.562661702
CLG0039,94,8.38,8.06,10,No,3,9,5,Yes,598708.6371073736
CLG0087,114,7.8,8.2,6,Yes,9,6,5,Yes,648073.0670418515
CLG0038,94,6.78,6.43,6,Yes,0,4,1,No,511203.7967126757
CLG0047,126,7.84,7.44,1,Yes,4,10,4,Yes,606789.7246394104
CLG0007,106,6.29,6.44,5,No,0,5,4,No,522670.48695961846
CLG0044,105,7.2,7.09,4,No,2,10,2,No,563997.0453235282
CLG0073,98,6.4,6.43,1,No,8,1,4,No,506715.4852949373
CLG0093,98,5.61,5.76,7,No,6,4,5,No,471497.5129235944
CLG0041,96,6.61,6.16,4,No,1,3,0,No,507145.13057415956
CLG0042,95,9.26,9.05,3,Yes,4,6,4,No,642356.0076815864
CLG0074,107,6.91,6.87,2,No,3,9,3,No,548061.3426342491
CLG0079,85,8.74,8.51,8,Yes,6,3,2,No,579985.2362770265
CLG0048,83,5.88,5.43,5,No,3,5,1,No,424699.0173716324
CLG0072,83,7.12,6.71,10,No,8,2,5,No,487401.5333865602
CLG0022,130,5.57,5.87,9,Yes,2,9,4,Yes,568669.0531536978
CLG0063,107,5.69,6.1,5,No,5,8,1,No,528073.0641364168
CLG0084,104,8.09,7.74,10,No,4,10,0,No,597439.9004423078
CLG0057,84,8.04,7.79,1,Yes,9,4,1,No,554103.2148487844
CLG0082,109,6.07,6.22,10,No,7,8,4,No,519429.8649758763
CLG0056,98,7.37,7.82,5,No,10,10,1,No,586918.2061790989
CLG0034,103,9.32,9.12,5,No,0,4,0,No,643309.9351330661
CLG0023,85,5.87,6.23,8,No,9,2,4,No,479387.4662485222
CLG0028,102,5.1,5.11,6,No,1,9,1,No,468131.89469447226
CLG0041,93,8.26,8.72,5,No,6,2,1,No,631705.3995175913
CLG0010,88,5.27,4.91,8,Yes,0,1,0,No,432026.5374688474
CLG0052,111,9.9,10.37,1,Yes,4,1,3,Yes,737942.6593778001
CLG0056,76,8.05,7.99,5,No,7,3,3,No,551641.0793938324
CLG0023,108,7.35,7.8,3,No,9,10,2,No,605012.2099978508
CLG0010,110,7.15,7.11,5,No,4,7,0,No,568295.1328950743
CLG0065,86,7.87,7.9,3,No,4,6,3,No,576187.0570059774
CLG0029,87,5.45,5.75,4,No,8,3,1,No,463911.27062192047
CLG0046,96,9.65,9.87,9,Yes,10,5,0,No,692204.4567701683
CLG0041,104,8.13,8.25,2,Yes,10,10,1,No,607245.5014113771
CLG0069,97,5.92,5.84,10,No,4,6,1,No,482576.99375748297
CLG0044,106,7.81,8.1,1,No,0,10,2,Yes,620023.8684148855
CLG0029,126,5.67,6.12,4,Yes,2,2,5,No,556669.8534942801
CLG0050,92,5.09,4.6,8,No,4,3,2,No,411810.44454673823
CLG0020,74,8.15,8.24,5,No,7,4,4,No,569360.6615551305
CLG0063,112,8.24,8.61,9,Yes,9,8,5,Yes,656717.7792727196
CLG0008,125,7.92,8.07,10,No,1,1,0,No,616536.7757144385
CLG0089,105,5.92,6.22,3,No,3,9,3,No,541643.8469268415
CLG0065,83,8.02,8.42,9,No,3,1,2,No,569747.5760436773
CLG0100,98,5.28,5.53,1,No,2,3,0,No,469031.9298358114
CLG0044,83,8.05,8.27,2,Yes,5,3,2,No,587502.5929822986
CLG0016,109,7.77,8.23,9,No,9,9,3,Yes,635206.2317494784
CLG0069,79,8.28,8.64,9,Yes,1,3,2,No,592095.1661696178
CLG0050,95,9.48,9.8,10,Yes,2,3,4,No,671226.2418041591
CLG0013,84,9.25,8.84,5,No,1,2,0,No,631078.6761641236
CLG0065,101,9.9,9.64,10,Yes,9,4,5,No,695733.7208143222
CLG0072,94,9.88,9.94,4,No,7,8,5,Yes,692049.3579467571
CLG0001,102,8.86,9.07,9,No,1,6,0,No,643719.7516183793
CLG0020,100,9.78,9.58,10,No,4,1,1,No,674853.1904853315
CLG0025,85,9.34,8.93,2,No,3,5,5,No,617955.998637741
CLG0029,109,8.64,8.45,3,Yes,0,10,5,Yes,637401.2779598271
CLG0067,99,5.38,5.65,8,Yes,6,8,4,No,477848.1248593309
CLG0093,85,5.25,5.63,1,Yes,5,1,2,No,436433.9127117481
CLG0018,133,9.19,9.6,2,No,9,6,1,No,756425.9432366086
CLG0082,107,7.45,7.33,5,No,0,7,2,No,578400.4284231314
CLG0088,97,9.07,8.94,7,Yes,8,5,4,No,644557.0466749499
CLG0057,121,6.56,6.47,10,No,3,4,1,No,564732.7774012452
CLG0053,127,6.99,6.87,9,Yes,0,7,3,No,599614.2163834764
CLG0070,97,8.5,8.67,3,No,7,9,0,No,645772.3380070012
CLG0092,105,9.58,9.44,4,Yes,0,4,4,No,674639.168081355
CLG0062,85,5.44,4.96,10,Yes,1,3,4,No,431640.26917451876
CLG0052,97,9.31,9.25,1,Yes,4,10,2,Yes,654765.1030914187
CLG0078,97,8.97,8.69,1,Yes,0,4,3,No,633254.649369955
CLG0026,102,6.58,6.11,1,No,0,5,3,No,510573.55532214005
CLG0071,104,6.78,6.75,4,Yes,5,9,5,No,536002.5360958588
CLG0011,108,5.23,4.94,9,Yes,10,1,4,No,452312.2925042969
CLG0021,103,5.08,5.03,8,No,0,9,4,No,456967.9167231278
CLG0069,81,7.39,7.17,4,No,4,9,0,No,528621.745428964
CLG0031,85,5.48,5.58,8,Yes,9,8,3,No,457950.2356808266
CLG0045,91,5.97,6.46,7,No,10,10,4,No,523263.8986294113
CLG0064,95,9.23,9.28,6,No,4,8,0,No,658861.2133318939
CLG0027,115,7.86,8.01,10,No,1,8,2,Yes,649958.6100751914
CLG0097,82,8.17,8.59,2,Yes,10,4,3,No,604241.1517140375
CLG0034,94,5.94,5.81,3,No,2,7,1,No,483286.80629724724
CLG0050,114,9.14,8.81,4,Yes,2,2,1,No,672981.4442492288
CLG0100,95,9.34,9.12,7,No,2,3,4,No,641105.3740968026
CLG0069,106,7.62,7.52,8,No,2,8,4,No,575658.5876424167
CLG0026,97,9.56,9.71,8,No,10,4,5,No,678241.7898031374
CLG0048,103,9.22,8.72,4,Yes,3,10,0,No,625240.3982809974
CLG0052,96,8.66,9.01,9,No,9,6,4,No,644210.1364330136
CLG0099,110,8.67,8.25,8,No,0,8,4,Yes,664663.8067640418
CLG0084,76,5.53,5.93,5,Yes,3,8,0,No,453331.3496549257
CLG0078,94,6.35,6.8,3,No,3,5,1,No,517527.00495378
CLG0005,104,5.33,5.82,2,Yes,7,7,0,No,473026.8159799461
CLG0012,108,5.04,5.35,9,Yes,10,1,5,No,499072.9193434077
CLG0013,122,5.79,5.43,1,Yes,3,5,5,No,502551.37904594233
CLG0091,94,9.4,9.61,7,No,4,3,3,No,671186.4443632949
CLG0091,122,6.2,5.9,7,Yes,3,4,3,No,539620.6702238449
CLG0016,90,9.85,10.25,1,No,4,1,4,No,694897.9485249933
CLG0051,119,7.99,7.81,7,No,2,1,4,No,635242.2979639061
CLG0054,112,6.19,6.02,1,No,2,3,5,No,525406.1246463486
CLG0068,86,7.49,7.91,2,No,7,4,1,No,559000.6103971312
CLG0013,104,6.1,5.61,9,Yes,0,3,1,No,463546.226426334
CLG0018,99,9.92,9.61,8,Yes,2,2,2,No,676110.4419455765
CLG0076,109,9.24,9.16,9,Yes,1,7,3,No,693063.9748460654
CLG0019,96,5.13,5.33,9,No,9,10,3,No,461497.58852128865
CLG0081,95,9.74,9.89,4,No,10,9,5,Yes,682599.0489127883
CLG0042,120,8.61,8.78,5,Yes,5,3,2,Yes,666964.3523701672
CLG0071,98,5.41,5.79,10,No,7,9,2,No,471599.0619718953
CLG0021,112,8.35,7.97,7,No,5,8,3,Yes,632332.225808772
CLG0053,96,8.23,8.25,6,No,3,5,4,No,607006.0691233997
CLG0001,124,6.09,6.32,9,Yes,2,6,3,No,549988.40800748
CLG0014,89,8.79,8.93,2,Yes,3,1,2,No,611126.749632404
CLG0003,90,5.44,5.39,8,No,7,6,1,No,451025.5067396914
CLG0096,122,7.45,6.97,2,No,8,9,0,No,595288.5618417718
CLG0009,93,5.05,4.61,2,No,7,7,1,No,412640.1733320325
CLG0011,124,9.84,9.46,3,No,8,9,5,Yes,720850.4130591854
CLG0023,113,8.76,8.6,4,Yes,7,5,1,No,649243.7116743842
CLG0030,97,5.79,5.41,6,Yes,4,5,2,No,473668.0934635822
CLG0047,72,6.71,6.64,6,No,4,5,3,No,478680.9096876273
CLG0005,99,5.8,5.48,2,No,0,6,5,No,495538.337449861
CLG0030,101,8.83,9.11,6,No,7,4,2,No,672384.6800120678
CLG0090,117,5.29,5.66,8,No,10,10,2,Yes,504688.454096185
CLG0068,123,9.2,9.09,5,No,1,9,5,Yes,696709.7274683429
CLG0091,89,9.71,9.72,1,No,5,7,5,No,651256.4355572361
CLG0029,112,8.38,8.83,8,Yes,5,3,5,Yes,678369.8821882893
CLG0045,111,6.06,6.1,6,Yes,9,10,4,Yes,521396.980276668
CLG0007,116,6.8,7.3,2,No,3,7,5,No,596715.9486763987
CLG0016,107,7.39,7.03,7,No,8,3,4,No,563786.0731794329
CLG0072,70,8.02,8.38,8,No,2,3,0,No,562299.0890700292
CLG0089,97,8.34,8.34,2,No,7,4,4,No,630708.8353731668
CLG0088,82,7.77,7.29,1,Yes,1,2,0,No,548686.6598184645
CLG0041,96,6.76,7.23,6,Yes,4,8,1,No,580076.4698604941
CLG0061,114,9.45,9.92,6,Yes,5,1,1,No,719053.1165892901
CLG0051,104,5.41,5.29,8,No,1,10,2,No,484835.2418158921
CLG0055,117,7.33,7.78,7,Yes,6,1,1,No,634189.1796321435
CLG0064,105,8.88,8.52,8,Yes,10,1,4,No,640772.5684287273
CLG0051,80,5.3,5.48,10,Yes,10,4,4,No,429549.4623265148
CLG0021,62,8.53,8.22,10,No,4,1,4,No,524796.202402441
CLG0058,102,9.1,8.85,5,No,9,3,3,No,645053.5204445724
CLG0080,96,8.3,8.58,2,Yes,3,7,4,No,612324.8276270215
CLG0047,85,5.06,4.94,5,Yes,3,3,5,No,417032.5980669843
CLG0011,74,5.9,5.41,2,No,1,2,2,No,424347.5254530811
CLG0061,88,6.71,6.62,9,No,8,10,2,No,517487.44220848003
CLG0072,97,6.17,5.9,5,No,0,6,1,No,503984.6132111862
CLG0099,109,9.81,9.99,1,Yes,0,8,0,No,721904.2471096419
CLG0006,102,8.26,7.95,9,No,3,4,5,No,605422.9265238397
CLG0075,124,6.48,6.82,10,No,2,4,5,No,590172.8150453423
CLG0028,84,9.65,9.42,5,No,8,2,5,No,650174.3255034839
CLG0042,113,8.7,8.59,1,No,6,5,3,Yes,661396.3668980025
CLG0052,100,6.42,6.22,9,Yes,10,10,0,No,501923.3085182292
CLG0011,110,6.89,7.03,9,Yes,1,8,3,No,599300.4651711889
CLG0070,93,6.0,5.6,10,Yes,3,1,5,No,458257.27323804307
CLG0040,116,9.86,9.84,10,Yes,4,2,2,Yes,725454.8192621428
CLG0030,104,7.59,7.42,9,No,9,1,2,No,590166.0465474565
CLG0056,89,9.48,9.86,6,No,3,4,3,No,668931.4847740252
CLG0078,99,6.73,6.3,10,No,3,7,1,No,508417.6973210765
CLG0077,96,9.3,9.63,10,No,3,3,4,No,681837.7669942717
CLG0099,107,5.27,4.94,2,No,7,8,4,No,458772.1624813808
CLG0006,82,9.91,9.5,7,No,6,6,0,No,662163.8816612673
CLG0049,99,9.56,9.26,2,No,3,2,2,No,658300.735887249
CLG0033,105,6.82,6.42,4,No,10,9,4,No,534223.5638146941
CLG0011,100,8.87,8.89,4,Yes,0,9,2,Yes,648540.7260880074
CLG0065,120,8.76,9.25,10,No,5,7,5,Yes,714926.4989067782
CLG0027,111,9.51,9.04,7,Yes,4,10,2,Yes,654008.2008749793
CLG0030,99,6.54,6.5,6,No,10,8,2,No,514809.9705149593
CLG0046,103,7.33,7.22,10,No,4,10,4,No,558316.0021756372
CLG0026,104,9.32,9.16,7,No,10,1,4,No,649694.7507006425
CLG0028,106,8.89,8.72,6,Yes,5,6,5,No,657803.8161950966
CLG0032,72,6.97,7.37,1,Yes,7,9,4,No,528954.2398312825
CLG0074,95,9.23,8.75,4,Yes,5,6,3,No,635377.5175500213
CLG0012,77,5.23,5.5,3,Yes,5,3,4,No,417792.7958943985
CLG0100,119,8.91,8.66,7,Yes,6,2,2,Yes,674906.110569972
CLG0086,99,6.03,5.91,7,No,10,8,5,No,511127.77782276034
CLG0016,97,6.43,6.35,4,No,7,4,2,No,509192.4890908273
CLG0082,113,7.47,7.27,7,Yes,3,1,5,No,572109.998543211
CLG0071,106,7.25,6.84,4,Yes,6,8,0,No,548733.5099172737
CLG0052,83,7.6,7.21,9,No,7,1,1,No,521927.20432315615
CLG0100,98,7.72,7.52,3,No,5,2,3,No,577483.8083937874
CLG0002,94,6.66,6.98,10,No,8,1,5,No,556434.842330842
CLG0073,73,5.88,5.51,2,No,5,8,0,No,415741.6348333992
CLG0094,89,8.84,9.08,5,Yes,3,3,5,No,623900.862268375
CLG0028,97,7.0,6.79,9,No,5,9,3,No,539540.5770423695
CLG0062,98,7.53,7.91,3,No,1,7,3,No,572686.6939162018
CLG0029,77,8.22,8.15,1,Yes,10,6,2,No,557322.3696550723
CLG0083,117,9.55,9.22,9,No,7,6,2,Yes,696840.8524121236
CLG0092,98,8.54,9.03,5,Yes,10,10,2,Yes,650077.3070667023
CLG0056,100,5.23,4.91,2,No,5,1,2,No,430220.54339568503
CLG0025,106,9.19,9.26,6,No,3,8,0,No,657605.2528787227
CLG0093,88,9.95,10.02,3,No,6,10,1,No,672789.6084525415
CLG0087,106,7.36,7.23,9,Yes,7,3,1,No,569575.2997573847
CLG0074,94,9.85,10.3,3,Yes,2,3,5,No,713491.5564099759
CLG0041,86,7.74,8.08,2,No,9,3,0,No,567712.861581554
CLG0005,108,7.3,7.63,3,Yes,2,9,1,No,590550.3308865878
CLG0062,122,6.66,7.13,6,No,9,5,5,No,586470.976972549
CLG0097,110,8.29,8.25,3,No,2,2,4,No,634578.1741621189
CLG0062,113,6.15,5.75,9,No,2,4,4,No,509463.3485826918
CLG0005,92,5.52,5.79,9,Yes,1,7,4,No,467780.9523353359
CLG0068,76,5.14,5.02,9,No,4,10,2,No,391443.463221738
CLG0037,122,6.46,6.15,2,No,5,1,4,No,553070.2149309362
CLG0068,130,6.98,6.96,7,Yes,0,2,5,No,600158.9367376546
CLG0089,123,7.76,8.19,2,No,5,8,3,Yes,664181.6051077463
CLG0032,94,6.46,6.13,1,No,6,8,3,No,512563.9122637195
CLG0014,82,9.92,10.27,5,Yes,1,3,5,No,658167.5693278995
CLG0091,84,6.46,6.38,8,No,0,5,0,No,480082.4470769262
CLG0090,74,7.2,6.84,3,Yes,6,8,3,No,487741.39627259027
CLG0063,98,5.52,5.87,7,No,5,10,5,No,493315.71831572836
CLG0072,124,6.3,6.77,6,No,2,9,5,Yes,581097.244596502
CLG0030,97,5.24,5.03,1,No,1,2,0,No,445052.1986040316
CLG0077,104,7.8,7.6,7,Yes,1,10,1,No,595980.429193632
CLG0096,120,8.76,8.65,3,No,1,8,3,Yes,684276.2992583713
CLG0043,93,5.98,6.29,4,Yes,7,3,5,No,494338.0703415512
CLG0053,130,6.84,6.35,10,No,0,9,5,Yes,567000.3242294871
CLG0053,129,5.08,4.8,2,Yes,2,5,3,No,489890.46284317557
CLG0029,98,9.2,9.41,1,No,7,5,0,No,667895.7405226652
CLG0087,91,8.9,8.81,5,No,5,4,3,No,617345.3355995235
CLG0028,110,5.32,5.15,6,Yes,6,8,0,No,482270.41526460275
CLG0078,94,6.82,7.19,2,No,1,1,3,No,553939.5871780657
CLG0074,82,9.78,10.2,10,No,8,6,5,No,675315.3577922747
CLG0071,119,6.96,7.41,6,No,6,7,2,No,599760.4896466783
CLG0049,118,7.63,7.4,6,No,2,8,1,No,606056.6279696536
CLG0090,102,6.78,7.19,8,Yes,8,4,3,No,569587.4909296978
CLG0036,81,7.98,8.22,8,Yes,2,9,5,Yes,563586.4401605328
CLG0027,81,9.89,9.54,6,No,9,3,1,No,625667.2148300204
CLG0057,101,9.99,10.1,7,No,7,8,3,Yes,696353.4274299504
CLG0028,92,8.87,8.4,4,No,6,10,3,Yes,589749.4144702867
CLG0030,94,7.02,7.23,5,Yes,2,10,2,No,558886.2093417057
CLG0044,115,7.47,7.7,6,No,4,5,4,No,636275.3035855873
CLG0043,110,6.78,7.07,6,No,6,5,4,No,580039.9168799381
CLG0055,120,9.93,9.6,3,Yes,2,7,1,No,719606.9005857573
CLG0088,85,8.54,8.67,9,No,1,5,1,No,602532.79375309
CLG0065,94,7.24,6.92,4,Yes,8,7,2,No,525741.9879833354
CLG0027,111,5.06,5.51,8,No,1,9,0,No,502376.8264236557
CLG0001,106,7.6,7.78,4,No,2,5,1,No,590401.5856017614
CLG0010,122,9.92,9.52,6,No,0,2,4,Yes,718457.7857178107
CLG0043,106,7.62,7.31,1,Yes,0,10,2,No,559450.1464567223
CLG0069,127,5.91,6.07,2,Yes,0,6,0,No,544916.3302323122
CLG0009,108,5.11,5.09,6,No,9,9,5,No,468029.1541003466
CLG0067,115,6.77,7.01,3,Yes,2,9,2,Yes,582582.0120471136
CLG0029,95,9.59,9.37,7,No,5,5,4,No,659352.2722720528
CLG0002,100,9.98,10.14,1,No,9,2,5,No,705432.7661599109
CLG0082,113,9.73,9.41,3,No,2,6,2,Yes,686079.5152200785
CLG0014,124,8.65,8.69,3,Yes,3,4,3,Yes,671379.1560270042
CLG0062,110,7.79,8.25,1,No,1,4,4,No,620735.2799756567
CLG0055,98,7.95,8.08,4,No,6,3,0,No,606305.391686181
CLG0029,120,7.69,7.24,8,No,3,1,2,No,600681.6881724311
CLG0005,67,8.54,9.03,7,Yes,10,9,4,Yes,579263.9117064733
CLG0069,78,7.09,6.75,7,No,0,6,4,No,482915.2325804904
CLG0066,110,8.35,8.57,5,Yes,3,10,0,No,667004.6689140914
CLG0039,100,5.61,5.64,4,No,3,3,4,No,474719.091381335
CLG0023,109,6.33,6.12,10,No,10,1,0,No,496274.74343947024
CLG0095,100,9.18,8.86,6,No,2,6,4,No,641894.8759121504
CLG0016,108,9.52,9.2,2,Yes,7,4,2,No,683006.2066562251
CLG0022,87,7.7,8.06,1,Yes,6,1,0,No,586772.5052016374
CLG0091,108,5.16,5.53,7,No,9,10,0,No,495390.1575984718
CLG0029,114,9.63,9.6,4,No,9,4,4,Yes,713466.5711010161
CLG0069,118,8.51,8.11,7,No,2,2,5,Yes,656400.7555063183
CLG0012,130,7.07,7.45,6,No,3,3,3,No,641764.5685269507
CLG0013,103,7.99,7.98,9,No,7,10,5,No,587930.5813615847
CLG0008,104,7.15,7.09,10,No,9,10,5,No,568921.5996078008
CLG0024,77,7.33,7.24,6,Yes,2,7,0,No,511682.75608070527
CLG0092,92,9.43,9.3,3,Yes,4,7,3,No,630919.7534804277
CLG0037,97,5.81,5.84,7,No,4,5,5,No,470015.6153464641
CLG0091,115,5.52,5.62,9,Yes,4,10,1,No,527439.5255705816
CLG0036,90,5.01,4.98,10,No,4,2,2,No,409425.94315804116
CLG0073,111,6.57,6.97,6,No,8,9,3,Yes,573782.5881299464
CLG0015,99,5.74,5.56,7,Yes,9,9,5,No,462484.57846433145
CLG0059,97,6.1,6.18,8,Yes,4,9,5,No,505342.20556778286
CLG0005,103,5.06,4.86,4,No,10,6,2,No,442529.45464924653
CLG0092,94,6.14,6.39,5,No,10,1,0,No,507551.50645469927
CLG0015,93,6.66,6.26,4,No,8,6,5,No,482815.3188684157
CLG0100,74,5.16,4.85,1,No,8,8,2,No,390460.94944907306
CLG0018,96,8.04,8.34,6,Yes,10,4,3,No,606352.4997748398
CLG0086,92,7.84,7.52,7,Yes,9,6,5,No,566028.5994256272
CLG0005,92,5.49,5.62,2,No,3,8,5,No,452933.0682518765
CLG0086,106,7.98,8.45,6,No,8,6,0,No,630234.2774320509
CLG0017,109,9.99,10.01,2,No,10,4,5,No,711688.9617063474
CLG0022,103,9.72,9.41,10,Yes,1,7,3,No,682258.2479432408
CLG0085,114,5.01,4.83,5,No,2,5,0,No,465831.24668477365
CLG0087,108,8.98,9.3,1,No,0,1,3,No,680998.8913677498
CLG0064,95,6.77,6.62,3,No,10,3,0,No,514373.2896703469
CLG0028,93,5.32,5.54,4,No,6,3,5,No,448244.0933031876
CLG0092,104,6.48,6.76,4,Yes,9,1,3,No,542223.87104513
CLG0081,108,6.61,6.61,2,Yes,10,4,1,No,547538.5274468117
CLG0083,120,7.62,7.9,8,Yes,8,2,3,No,637102.7602970131
CLG0013,117,8.31,8.13,6,Yes,2,10,3,Yes,640982.4387547978
CLG0045,91,8.75,8.77,9,Yes,7,1,1,No,629697.0781815076
CLG0034,98,6.23,6.42,6,No,0,6,2,No,533536.7949993069
CLG0054,110,6.61,6.28,3,Yes,5,7,0,No,533691.0003681999
CLG0033,116,6.54,6.31,2,No,5,4,5,No,543966.6917951065
CLG0016,114,6.81,6.96,9,No,4,5,3,No,560492.9002784463
CLG0043,99,10.0,10.16,3,No,3,9,2,Yes,703595.1795087596
CLG0061,81,8.89,8.88,6,Yes,2,8,4,Yes,614729.7625251837
CLG0094,85,9.87,10.17,10,No,3,2,2,No,683304.0442112052
CLG0003,104,8.47,8.45,2,No,6,10,4,Yes,616660.5564593236
CLG0091,105,7.03,7.41,7,Yes,6,3,0,No,579740.2860025972
CLG0059,83,6.95,7.19,1,No,2,9,4,No,525116.9217789372
CLG0020,100,7.44,7.25,9,Yes,10,5,1,No,573928.1552732934
CLG0032,109,7.08,6.98,1,Yes,9,1,1,No,573168.6849654324
CLG0021,82,9.14,9.31,9,No,2,9,2,Yes,628731.6367532322
CLG0046,116,7.33,7.72,1,No,2,8,1,No,615988.128496674
CLG0069,94,6.48,6.16,1,No,4,10,1,No,505083.5508041114
CLG0002,118,8.87,8.88,8,No,0,7,2,Yes,680832.875018088
CLG0086,91,9.27,8.89,1,No,9,7,3,No,617167.5154546556
CLG0071,84,7.1,6.88,8,No,10,8,0,No,499944.7741560828
CLG0074,93,8.34,8.53,3,Yes,6,4,4,No,603098.0345039197
CLG0052,98,5.29,4.87,4,Yes,7,7,2,No,449266.4997397397
CLG0001,94,7.65,7.81,2,Yes,6,8,1,No,582927.5915935789
CLG0080,96,5.22,5.62,6,Yes,7,10,4,No,466519.99639972206
CLG0028,105,5.15,5.62,7,No,8,3,3,No,485373.15103782126
CLG0061,97,8.06,7.78,10,No,3,2,5,No,594998.9586351357
CLG0084,99,6.52,6.77,3,Yes,2,2,0,No,534403.0956986771
CLG0026,74,8.71,9.14,9,No,6,7,0,No,611913.232739985
CLG0079,105,9.48,9.07,3,Yes,8,9,1,No,671768.5079104379
CLG0094,98,5.7,5.61,7,No,8,8,3,No,480690.19293146365
CLG0012,124,8.62,9.04,4,Yes,7,10,0,Yes,700353.2569826684
CLG0002,85,7.57,7.27,5,Yes,2,10,4,No,544694.8732932351
CLG0074,72,5.56,5.99,9,Yes,5,7,4,No,452838.65228049963
CLG0091,109,8.26,8.29,3,No,1,9,5,Yes,640046.8700092675
CLG0021,105,8.05,7.65,3,Yes,5,4,1,No,584414.4141064608
CLG0055,84,7.58,7.53,9,Yes,4,10,3,No,556362.5808013232
CLG0016,77,9.63,9.46,9,No,3,7,4,No,628150.1131676922
CLG0037,123,7.61,7.39,4,No,2,5,0,No,634446.3944386173
CLG0045,121,9.95,9.99,1,No,7,1,4,Yes,732462.6183287235
CLG0086,62,7.55,7.53,1,No,9,10,5,No,506421.5375756545
CLG0039,93,5.58,5.56,9,Yes,5,4,0,No,471869.1299648497
CLG0041,124,7.35,6.94,6,Yes,8,1,3,No,585201.8071473608
CLG0022,92,5.91,6.21,5,No,2,1,1,No,503669.249114536
CLG0049,92,7.99,7.97,10,No,4,7,5,No,585797.5495095332
CLG0081,95,8.47,8.79,3,Yes,3,3,5,No,630974.756034205
CLG0017,83,7.34,7.66,3,No,5,9,1,No,558366.1117327459
CLG0026,74,5.49,5.31,2,No,1,7,1,No,440751.0688233311
CLG0038,115,7.34,6.84,7,Yes,5,6,2,No,575095.9830669399
CLG0038,72,5.41,5.82,9,Yes,2,2,1,No,447725.1154191349
CLG0041,103,8.41,8.67,6,No,7,5,1,No,631526.7972315655
CLG0067,113,8.95,8.56,10,Yes,9,8,0,Yes,648410.6076038659
CLG0073,78,9.81,10.01,1,No,9,4,5,No,673896.813023896
CLG0065,86,5.74,5.26,6,No,10,8,3,No,417884.97306672885
CLG0056,118,7.66,7.19,8,No,5,9,3,Yes,586343.6047863318
CLG0019,107,7.84,7.87,8,No,7,8,4,No,607856.880169512
CLG0014,90,9.61,9.21,10,No,6,6,1,No,648214.0303063358
CLG0066,118,8.14,8.6,3,Yes,5,2,3,Yes,662184.4282216029
CLG0071,118,5.73,6.12,1,Yes,8,8,3,Yes,543367.0652310271
CLG0038,104,7.18,7.33,5,Yes,10,4,5,No,579033.2199031933
CLG0043,86,8.27,7.83,6,Yes,8,1,3,No,575601.4332531717
CLG0092,93,8.5,8.32,10,No,9,5,3,No,594218.4242148644
CLG0010,104,9.32,9.19,9,Yes,9,3,0,No,675798.3192462198
CLG0089,97,5.9,5.88,2,No,3,3,1,No,480227.5159042786
CLG0022,114,9.76,9.43,1,No,7,7,3,Yes,699598.7467332479
CLG0075,77,5.3,5.38,7,No,2,1,0,No,412076.91453851695
CLG0064,77,9.92,9.86,2,No,10,3,2,No,646262.838293153
CLG0045,102,9.29,9.74,2,No,4,10,4,Yes,682807.7759825026
CLG0074,92,8.3,8.74,3,No,2,6,0,No,642047.6456408685
CLG0018,90,8.67,8.74,4,No,9,8,4,Yes,616503.7842968196
CLG0069,73,5.36,5.5,7,No,3,6,4,No,425563.3866564272
CLG0011,100,5.21,4.85,1,No,4,4,2,No,437941.21491806756
CLG0027,99,5.51,5.23,6,Yes,7,8,2,No,454114.19490902615
CLG0027,109,5.44,5.84,7,No,9,10,2,No,499902.7838904748
CLG0060,101,7.74,7.94,3,No,7,5,0,No,595508.0231949191
CLG0036,98,6.08,5.77,3,No,2,10,2,No,483498.1022607908
CLG0057,117,9.3,9.37,2,Yes,7,6,5,Yes,707258.959170652
CLG0013,80,7.23,7.66,5,No,9,1,3,No,556464.8080897832
CLG0028,108,8.48,8.33,7,Yes,3,4,0,No,628848.591240599
CLG0066,74,8.26,7.95,3,No,10,4,1,No,560180.1365251302
CLG0007,87,6.6,7.04,7,No,1,5,2,No,532283.8108344633
CLG0096,81,6.22,6.18,8,No,2,1,0,No,465021.06106612243
